timestamp,machine_id,temperature,pressure,vibration,flow_rate,humidity,failure
2026-01-15 22:00:00,VALVE_1,83.63,210.82,0.428,123.78,45.57,0
2026-01-15 23:00:00,VALVE_2,83.26,206.87,0.372,122.27,44.40,0
2026-01-16 00:00:00,COMP_1,90.57,222.26,0.482,119.72,46.26,0
2026-01-16 01:00:00,COMP_2,93.43,231.07,0.505,112.99,46.70,0
2026-01-16 02:00:00,PUMP_1,88.74,221.38,0.415,113.31,46.51,0
2026-01-16 03:00:00,PUMP_2,92.16,231.65,0.475,109.04,49.75,0
2026-01-16 04:00:00,VALVE_1,98.31,238.83,0.659,106.09,51.51,1
2026-01-16 05:00:00,VALVE_2,96.94,238.19,0.647,110.96,51.91,1
2026-01-16 06:00:00,COMP_1,84.39,205.27,0.322,123.57,43.42,0
2026-01-16 07:00:00,COMP_2,87.77,214.65,0.411,119.40,46.79,0
2026-01-16 08:00:00,PUMP_1,91.77,232.08,0.551,112.21,47.19,0
2026-01-16 09:00:00,PUMP_2,93.45,237.89,0.595,110.17,49.16,0
2026-01-16 10:00:00,VALVE_1,95.63,239.03,0.666,108.34,51.94,1
2026-01-16 11:00:00,VALVE_2,79.91,198.57,0.336,125.36,45.27,0
2026-01-16 12:00:00,COMP_1,85.14,207.76,0.341,125.08,45.49,0
2026-01-16 13:00:00,COMP_2,90.59,223.57,0.467,114.53,47.61,0
2026-01-16 14:00:00,PUMP_1,86.72,216.51,0.388,117.01,45.96,0
2026-01-16 15:00:00,PUMP_2,90.25,226.85,0.477,112.34,47.33,0
2026-01-16 16:00:00,VALVE_1,79.22,200.83,0.343,126.21,44.01,0
2026-01-16 17:00:00,VALVE_2,80.70,200.78,0.366,123.66,44.84,0
2026-01-16 18:00:00,COMP_1,84.30,205.63,0.372,122.90,44.25,0
2026-01-16 19:00:00,COMP_2,99.69,248.97,0.610,107.54,50.30,1
2026-01-16 20:00:00,PUMP_1,84.99,211.30,0.375,118.23,47.29,0
2026-01-16 21:00:00,PUMP_2,87.52,217.02,0.404,115.55,45.97,0
2026-01-16 22:00:00,VALVE_1,74.95,191.09,0.307,130.02,41.41,0
2026-01-16 23:00:00,VALVE_2,96.72,240.74,0.581,111.98,51.25,1
2026-01-17 00:00:00,COMP_1,96.45,233.45,0.571,113.86,48.26,1
2026-01-17 01:00:00,COMP_2,89.74,221.30,0.482,118.19,48.35,0
2026-01-17 02:00:00,PUMP_1,88.47,222.46,0.459,114.69,46.76,0
2026-01-17 03:00:00,PUMP_2,92.83,236.86,0.571,106.14,50.42,0
2026-01-17 04:00:00,VALVE_1,85.83,215.96,0.515,119.64,45.78,0
2026-01-17 05:00:00,VALVE_2,96.24,235.38,0.603,113.82,51.20,1
2026-01-17 06:00:00,COMP_1,86.47,211.63,0.409,122.23,45.08,0
2026-01-17 07:00:00,COMP_2,100.15,248.39,0.680,104.58,51.27,1
2026-01-17 08:00:00,PUMP_1,90.05,227.06,0.463,113.41,48.56,0
2026-01-17 09:00:00,PUMP_2,97.20,251.78,0.678,103.65,54.04,1
2026-01-17 10:00:00,VALVE_1,96.07,239.55,0.699,107.53,53.52,1
2026-01-17 11:00:00,VALVE_2,98.18,242.14,0.635,108.12,52.19,1
2026-01-17 12:00:00,COMP_1,84.89,206.84,0.335,124.67,45.24,0
2026-01-17 13:00:00,COMP_2,85.63,208.27,0.389,121.21,45.27,0
2026-01-17 14:00:00,PUMP_1,92.51,234.20,0.557,111.11,49.87,0
2026-01-17 15:00:00,PUMP_2,90.49,225.86,0.452,113.70,47.40,0
2026-01-17 16:00:00,VALVE_1,80.63,203.99,0.400,122.25,45.32,0
2026-01-17 17:00:00,VALVE_2,80.32,199.37,0.328,125.60,44.90,0
2026-01-17 18:00:00,COMP_1,83.48,202.45,0.299,126.65,43.24,0
2026-01-17 19:00:00,COMP_2,91.19,224.38,0.462,118.75,46.34,0
2026-01-17 20:00:00,PUMP_1,88.79,221.29,0.378,114.71,45.74,0
2026-01-17 21:00:00,PUMP_2,94.62,240.08,0.585,106.14,50.60,0
2026-01-17 22:00:00,VALVE_1,76.07,193.52,0.285,127.89,42.32,0
2026-01-17 23:00:00,VALVE_2,87.53,217.94,0.423,123.08,47.57,0
2026-01-18 00:00:00,COMP_1,87.22,212.58,0.407,121.26,43.72,0
2026-01-18 01:00:00,COMP_2,87.23,212.00,0.377,121.88,46.85,0
2026-01-18 02:00:00,PUMP_1,90.04,224.53,0.439,115.72,47.46,0
2026-01-18 03:00:00,PUMP_2,90.67,223.98,0.394,115.77,47.43,0
2026-01-18 04:00:00,VALVE_1,81.13,205.05,0.361,124.52,45.62,0
2026-01-18 05:00:00,VALVE_2,83.28,206.71,0.343,123.23,45.19,0
2026-01-18 06:00:00,COMP_1,84.88,205.68,0.343,125.21,42.70,0
2026-01-18 07:00:00,COMP_2,91.55,224.62,0.460,116.92,48.45,0
2026-01-18 08:00:00,PUMP_1,91.45,228.56,0.461,112.61,47.06,0
2026-01-18 09:00:00,PUMP_2,101.40,255.10,0.690,104.44,52.23,1
2026-01-18 10:00:00,VALVE_1,75.67,192.53,0.238,132.32,41.74,0
2026-01-18 11:00:00,VALVE_2,89.32,222.38,0.459,117.65,46.72,0
2026-01-18 12:00:00,COMP_1,91.64,224.66,0.449,117.28,46.84,0
2026-01-18 13:00:00,COMP_2,88.76,216.15,0.379,123.07,44.45,0
2026-01-18 14:00:00,PUMP_1,99.48,251.67,0.637,103.31,50.45,1
2026-01-18 15:00:00,PUMP_2,95.29,240.79,0.572,110.63,49.41,0
2026-01-18 16:00:00,VALVE_1,87.00,218.47,0.471,117.78,45.59,0
2026-01-18 17:00:00,VALVE_2,89.92,223.96,0.498,117.14,48.57,0
2026-01-18 18:00:00,COMP_1,92.97,228.51,0.513,116.17,47.30,0
2026-01-18 19:00:00,COMP_2,95.01,235.09,0.492,116.84,47.54,0
2026-01-18 20:00:00,PUMP_1,90.48,225.77,0.448,116.20,45.90,0
2026-01-18 21:00:00,PUMP_2,94.28,237.68,0.550,107.55,50.07,0
2026-01-18 22:00:00,VALVE_1,96.08,238.31,0.623,111.69,51.76,1
2026-01-18 23:00:00,VALVE_2,80.26,198.97,0.343,125.80,42.49,0
2026-01-19 00:00:00,COMP_1,91.17,223.75,0.448,117.06,46.62,0
2026-01-19 01:00:00,COMP_2,93.86,232.07,0.528,117.32,47.76,0
2026-01-19 02:00:00,PUMP_1,99.80,251.27,0.652,102.74,49.76,1
2026-01-19 03:00:00,PUMP_2,94.88,241.13,0.584,106.87,50.59,0
2026-01-19 04:00:00,VALVE_1,83.35,210.18,0.396,122.50,46.73,0
2026-01-19 05:00:00,VALVE_2,100.79,251.32,0.680,106.37,53.07,1
2026-01-19 06:00:00,COMP_1,85.39,207.85,0.385,122.78,45.68,0
2026-01-19 07:00:00,COMP_2,91.34,225.05,0.494,116.68,46.71,0
2026-01-19 08:00:00,PUMP_1,98.75,251.95,0.650,102.24,51.07,1
2026-01-19 09:00:00,PUMP_2,91.36,229.24,0.507,112.23,49.23,0
2026-01-19 10:00:00,VALVE_1,95.46,239.03,0.653,104.02,53.28,1
2026-01-19 11:00:00,VALVE_2,98.39,240.31,0.659,111.90,48.96,1
2026-01-19 12:00:00,COMP_1,88.59,217.30,0.447,121.81,45.21,0
2026-01-19 13:00:00,COMP_2,85.44,207.88,0.373,124.14,44.33,0
2026-01-19 14:00:00,PUMP_1,87.65,219.12,0.427,115.35,45.79,0
2026-01-19 15:00:00,PUMP_2,89.46,223.32,0.426,114.53,47.40,0
2026-01-19 16:00:00,VALVE_1,81.98,207.14,0.388,121.94,44.29,0
2026-01-19 17:00:00,VALVE_2,95.21,236.86,0.619,110.38,49.25,1
2026-01-19 18:00:00,COMP_1,90.37,222.64,0.485,118.68,47.77,0
2026-01-19 19:00:00,COMP_2,99.88,247.28,0.700,104.86,53.21,1
2026-01-19 20:00:00,PUMP_1,89.64,226.13,0.495,110.54,48.63,0
2026-01-19 21:00:00,PUMP_2,92.91,237.20,0.593,106.08,50.25,0
2026-01-19 22:00:00,VALVE_1,98.11,243.88,0.674,107.04,51.26,1
2026-01-19 23:00:00,VALVE_2,83.29,207.54,0.424,124.66,45.76,0
2026-01-20 00:00:00,COMP_1,85.41,208.82,0.365,123.43,45.83,0
2026-01-20 01:00:00,COMP_2,89.30,220.02,0.434,116.59,47.26,0
2026-01-20 02:00:00,PUMP_1,87.47,219.34,0.433,114.84,45.57,0
2026-01-20 03:00:00,PUMP_2,90.67,228.92,0.520,108.24,50.31,0
2026-01-20 04:00:00,VALVE_1,82.76,208.94,0.457,122.57,44.24,0
2026-01-20 05:00:00,VALVE_2,96.00,234.74,0.630,113.11,50.05,1
2026-01-20 06:00:00,COMP_1,87.45,214.52,0.406,119.64,46.73,0
2026-01-20 07:00:00,COMP_2,92.15,228.44,0.530,114.90,47.18,0
2026-01-20 08:00:00,PUMP_1,86.07,214.54,0.408,117.74,44.80,0
2026-01-20 09:00:00,PUMP_2,92.33,234.68,0.535,108.70,51.24,0
2026-01-20 10:00:00,VALVE_1,83.99,211.74,0.450,120.21,44.95,0
2026-01-20 11:00:00,VALVE_2,85.00,211.88,0.407,123.88,46.18,0
2026-01-20 12:00:00,COMP_1,89.96,221.34,0.482,119.98,45.87,0
2026-01-20 13:00:00,COMP_2,89.97,221.57,0.487,119.35,47.63,0
2026-01-20 14:00:00,PUMP_1,88.54,221.86,0.410,115.53,47.84,0
2026-01-20 15:00:00,PUMP_2,91.91,231.99,0.522,107.81,48.54,0
2026-01-20 16:00:00,VALVE_1,96.91,240.95,0.692,104.01,52.40,1
2026-01-20 17:00:00,VALVE_2,84.61,210.68,0.421,124.47,45.22,0
2026-01-20 18:00:00,COMP_1,85.55,208.50,0.343,121.76,46.17,0
2026-01-20 19:00:00,COMP_2,87.86,214.70,0.418,122.43,45.50,0
2026-01-20 20:00:00,PUMP_1,92.68,234.36,0.548,112.56,48.83,0
2026-01-20 21:00:00,PUMP_2,93.21,235.54,0.539,112.23,48.84,0
2026-01-20 22:00:00,VALVE_1,74.90,190.86,0.280,130.49,41.05,0
2026-01-20 23:00:00,VALVE_2,97.43,245.03,0.662,111.38,50.94,1
2026-01-21 00:00:00,COMP_1,85.90,209.08,0.378,125.59,43.63,0
2026-01-21 01:00:00,COMP_2,87.02,211.63,0.367,123.29,44.93,0
2026-01-21 02:00:00,PUMP_1,100.17,251.89,0.664,108.17,52.36,1
2026-01-21 03:00:00,PUMP_2,92.07,229.91,0.455,109.94,49.37,0
2026-01-21 04:00:00,VALVE_1,80.18,202.90,0.358,127.14,43.80,0
2026-01-21 05:00:00,VALVE_2,88.42,220.19,0.459,121.04,45.67,0
2026-01-21 06:00:00,COMP_1,98.09,243.30,0.582,109.75,50.74,1
2026-01-21 07:00:00,COMP_2,90.19,220.70,0.399,117.83,46.15,0
2026-01-21 08:00:00,PUMP_1,93.78,236.31,0.499,112.35,48.71,0
2026-01-21 09:00:00,PUMP_2,92.48,230.45,0.438,111.86,48.43,0
2026-01-21 10:00:00,VALVE_1,79.11,200.42,0.316,127.73,43.64,0
2026-01-21 11:00:00,VALVE_2,90.98,226.73,0.490,120.46,47.06,0
2026-01-21 12:00:00,COMP_1,92.41,226.85,0.465,117.48,47.27,0
2026-01-21 13:00:00,COMP_2,92.31,226.84,0.442,116.74,47.70,0
2026-01-21 14:00:00,PUMP_1,90.21,224.48,0.412,112.84,48.06,0
2026-01-21 15:00:00,PUMP_2,90.82,223.80,0.413,114.34,46.61,0
2026-01-21 16:00:00,VALVE_1,77.36,196.39,0.306,129.19,42.00,0
2026-01-21 17:00:00,VALVE_2,83.50,207.21,0.373,123.09,45.64,0
2026-01-21 18:00:00,COMP_1,85.66,207.80,0.313,123.46,43.25,0
2026-01-21 19:00:00,COMP_2,91.68,224.97,0.433,119.04,46.40,0
2026-01-21 20:00:00,PUMP_1,89.76,223.15,0.427,114.55,44.94,0
2026-01-21 21:00:00,PUMP_2,95.38,241.37,0.560,107.17,48.75,0
2026-01-21 22:00:00,VALVE_1,76.52,194.51,0.268,127.90,43.79,0
2026-01-21 23:00:00,VALVE_2,81.52,202.13,0.317,124.11,43.36,0
2026-01-22 00:00:00,COMP_1,101.03,247.90,0.583,111.95,48.85,1
2026-01-22 01:00:00,COMP_2,87.49,212.69,0.395,120.45,45.22,0
2026-01-22 02:00:00,PUMP_1,100.66,251.01,0.696,107.60,53.17,1
2026-01-22 03:00:00,PUMP_2,93.36,234.66,0.524,111.57,48.12,0
2026-01-22 04:00:00,VALVE_1,75.20,191.52,0.277,131.91,43.37,0
2026-01-22 05:00:00,VALVE_2,81.23,201.55,0.333,124.03,43.33,0
2026-01-22 06:00:00,COMP_1,89.50,219.19,0.447,121.20,46.05,0
2026-01-22 07:00:00,COMP_2,89.06,217.90,0.420,120.75,45.16,0
2026-01-22 08:00:00,PUMP_1,99.01,254.07,0.650,103.30,52.12,1
2026-01-22 09:00:00,PUMP_2,94.15,238.97,0.531,108.64,49.33,0
2026-01-22 10:00:00,VALVE_1,93.25,235.08,0.611,107.81,49.43,1
2026-01-22 11:00:00,VALVE_2,86.31,215.01,0.413,121.06,46.32,0
2026-01-22 12:00:00,COMP_1,88.18,215.91,0.425,120.45,45.66,0
2026-01-22 13:00:00,COMP_2,93.81,232.69,0.517,111.82,47.66,0
2026-01-22 14:00:00,PUMP_1,90.29,227.16,0.476,113.59,48.33,0
2026-01-22 15:00:00,PUMP_2,89.48,222.72,0.429,114.96,49.11,0
2026-01-22 16:00:00,VALVE_1,82.75,208.89,0.395,119.49,44.37,0
2026-01-22 17:00:00,VALVE_2,80.11,199.08,0.344,124.79,45.31,0
2026-01-22 18:00:00,COMP_1,89.05,218.74,0.461,118.01,45.91,0
2026-01-22 19:00:00,COMP_2,89.98,221.71,0.478,117.17,47.72,0
2026-01-22 20:00:00,PUMP_1,98.69,248.97,0.677,100.06,52.66,1
2026-01-22 21:00:00,PUMP_2,88.23,219.11,0.415,114.48,48.52,0
2026-01-22 22:00:00,VALVE_1,85.90,216.12,0.511,118.75,46.21,0
2026-01-22 23:00:00,VALVE_2,83.34,207.63,0.378,122.84,45.97,0
2026-01-23 00:00:00,COMP_1,87.94,215.90,0.456,121.68,47.23,0
2026-01-23 01:00:00,COMP_2,101.63,251.51,0.675,104.68,53.10,1
2026-01-23 02:00:00,PUMP_1,87.32,218.79,0.426,114.84,47.37,0
2026-01-23 03:00:00,PUMP_2,92.05,234.09,0.538,110.62,50.92,0
2026-01-23 04:00:00,VALVE_1,90.79,228.52,0.595,107.34,51.28,1
2026-01-23 05:00:00,VALVE_2,78.84,195.95,0.343,125.03,44.83,0
2026-01-23 06:00:00,COMP_1,88.18,216.63,0.445,118.98,46.90,0
2026-01-23 07:00:00,COMP_2,101.72,249.86,0.696,106.68,53.14,1
2026-01-23 08:00:00,PUMP_1,90.80,230.02,0.544,113.29,49.05,0
2026-01-23 09:00:00,PUMP_2,90.40,227.74,0.504,112.37,50.31,0
2026-01-23 10:00:00,VALVE_1,82.02,207.26,0.398,119.80,45.39,0
2026-01-23 11:00:00,VALVE_2,84.43,210.46,0.397,122.78,45.04,0
2026-01-23 12:00:00,COMP_1,83.44,203.13,0.321,124.24,42.92,0
2026-01-23 13:00:00,COMP_2,101.42,250.49,0.653,106.93,50.97,1
2026-01-23 14:00:00,PUMP_1,89.00,223.75,0.438,111.93,46.57,0
2026-01-23 15:00:00,PUMP_2,88.97,221.58,0.453,113.49,49.19,0
2026-01-23 16:00:00,VALVE_1,73.75,188.29,0.271,130.21,43.06,0
2026-01-23 17:00:00,VALVE_2,88.98,222.17,0.503,117.89,48.59,0
2026-01-23 18:00:00,COMP_1,97.13,242.83,0.592,114.73,51.82,1
2026-01-23 19:00:00,COMP_2,93.58,232.17,0.504,116.35,48.60,0
2026-01-23 20:00:00,PUMP_1,97.78,252.70,0.716,103.43,52.56,1
2026-01-23 21:00:00,PUMP_2,92.85,234.99,0.513,109.36,49.15,0
2026-01-23 22:00:00,VALVE_1,95.85,239.94,0.676,106.82,49.92,1
2026-01-23 23:00:00,VALVE_2,86.20,214.71,0.442,122.88,46.36,0
2026-01-24 00:00:00,COMP_1,98.45,248.35,0.612,111.23,50.32,1
2026-01-24 01:00:00,COMP_2,87.05,212.05,0.377,123.12,45.81,0
2026-01-24 02:00:00,PUMP_1,99.50,257.20,0.718,104.74,52.18,1
2026-01-24 03:00:00,PUMP_2,92.52,232.32,0.523,110.08,49.62,0
2026-01-24 04:00:00,VALVE_1,94.03,238.66,0.619,109.88,50.37,1
2026-01-24 05:00:00,VALVE_2,89.76,223.77,0.517,118.82,47.39,0
2026-01-24 06:00:00,COMP_1,96.01,240.04,0.567,111.98,49.73,1
2026-01-24 07:00:00,COMP_2,91.97,226.27,0.455,117.58,47.53,0
2026-01-24 08:00:00,PUMP_1,90.71,226.78,0.412,112.74,46.26,0
2026-01-24 09:00:00,PUMP_2,95.06,240.72,0.529,110.06,51.13,0
2026-01-24 10:00:00,VALVE_1,79.03,200.25,0.333,124.88,43.71,0
2026-01-24 11:00:00,VALVE_2,81.94,203.24,0.346,124.87,45.31,0
2026-01-24 12:00:00,COMP_1,97.03,239.87,0.588,110.28,49.66,1
2026-01-24 13:00:00,COMP_2,104.08,256.88,0.667,103.39,53.05,1
2026-01-24 14:00:00,PUMP_1,94.06,237.04,0.538,111.94,47.37,0
2026-01-24 15:00:00,PUMP_2,91.67,227.14,0.458,114.42,48.96,0
2026-01-24 16:00:00,VALVE_1,79.96,202.36,0.325,125.72,42.35,0
2026-01-24 17:00:00,VALVE_2,96.55,238.01,0.649,112.21,50.79,1
2026-01-24 18:00:00,COMP_1,91.75,224.97,0.443,119.75,45.35,0
2026-01-24 19:00:00,COMP_2,92.90,228.59,0.493,116.90,47.09,0
2026-01-24 20:00:00,PUMP_1,100.65,254.47,0.666,105.70,50.89,1
2026-01-24 21:00:00,PUMP_2,100.11,259.56,0.681,103.19,52.28,1
2026-01-24 22:00:00,VALVE_1,86.01,216.20,0.424,117.12,46.35,0
2026-01-24 23:00:00,VALVE_2,81.04,200.82,0.329,124.73,43.03,0
2026-01-25 00:00:00,COMP_1,89.63,219.06,0.421,119.06,46.28,0
2026-01-25 01:00:00,COMP_2,87.67,213.04,0.372,124.56,46.60,0
2026-01-25 02:00:00,PUMP_1,92.21,231.26,0.492,114.53,46.67,0
2026-01-25 03:00:00,PUMP_2,94.52,238.44,0.520,109.49,49.84,0
2026-01-25 04:00:00,VALVE_1,76.47,194.40,0.266,130.94,42.38,0
2026-01-25 05:00:00,VALVE_2,81.32,201.68,0.334,127.02,42.59,0
2026-01-25 06:00:00,COMP_1,98.31,241.97,0.588,110.01,49.82,1
2026-01-25 07:00:00,COMP_2,101.49,254.49,0.653,106.34,53.31,1
2026-01-25 08:00:00,PUMP_1,90.70,227.09,0.435,115.50,46.60,0
2026-01-25 09:00:00,PUMP_2,98.67,252.32,0.699,102.72,53.34,1
2026-01-25 10:00:00,VALVE_1,82.94,209.25,0.395,123.62,44.96,0
2026-01-25 11:00:00,VALVE_2,86.90,216.43,0.457,120.82,47.11,0
2026-01-25 12:00:00,COMP_1,88.16,215.61,0.395,120.86,45.02,0
2026-01-25 13:00:00,COMP_2,93.35,231.01,0.518,116.17,48.00,0
2026-01-25 14:00:00,PUMP_1,98.63,250.22,0.628,102.16,50.76,1
2026-01-25 15:00:00,PUMP_2,94.09,239.36,0.563,106.10,49.48,0
2026-01-25 16:00:00,VALVE_1,94.72,235.52,0.674,108.01,51.07,1
2026-01-25 17:00:00,VALVE_2,86.11,214.59,0.456,120.39,44.76,0
2026-01-25 18:00:00,COMP_1,84.74,206.39,0.335,122.17,43.72,0
2026-01-25 19:00:00,COMP_2,93.93,233.30,0.550,112.88,48.34,0
2026-01-25 20:00:00,PUMP_1,90.72,228.92,0.473,110.02,47.39,0
2026-01-25 21:00:00,PUMP_2,89.88,224.77,0.489,111.29,48.50,0
2026-01-25 22:00:00,VALVE_1,80.93,204.74,0.378,122.41,43.61,0
2026-01-25 23:00:00,VALVE_2,88.67,221.42,0.509,121.17,48.42,0
2026-01-26 00:00:00,COMP_1,98.45,244.54,0.646,110.74,51.26,1
2026-01-26 01:00:00,COMP_2,85.15,207.38,0.380,124.74,45.96,0
2026-01-26 02:00:00,PUMP_1,91.56,232.28,0.541,108.25,49.69,0
2026-01-26 03:00:00,PUMP_2,91.22,230.71,0.540,107.96,50.68,0
2026-01-26 04:00:00,VALVE_1,84.70,213.40,0.452,120.82,47.00,0
2026-01-26 05:00:00,VALVE_2,93.61,234.42,0.620,115.47,48.79,1
2026-01-26 06:00:00,COMP_1,87.53,214.79,0.435,122.26,45.94,0
2026-01-26 07:00:00,COMP_2,89.82,221.58,0.467,119.54,48.54,0
2026-01-26 08:00:00,PUMP_1,98.93,250.21,0.757,101.58,51.93,1
2026-01-26 09:00:00,PUMP_2,91.12,230.61,0.503,112.38,50.02,0
2026-01-26 10:00:00,VALVE_1,73.36,187.45,0.244,130.85,41.34,0
2026-01-26 11:00:00,VALVE_2,84.23,210.00,0.402,122.28,46.08,0
2026-01-26 12:00:00,COMP_1,83.74,204.08,0.364,124.03,45.50,0
2026-01-26 13:00:00,COMP_2,85.57,208.74,0.387,120.32,44.45,0
2026-01-26 14:00:00,PUMP_1,88.00,220.84,0.435,112.21,48.49,0
2026-01-26 15:00:00,PUMP_2,88.40,219.94,0.430,116.12,48.60,0
2026-01-26 16:00:00,VALVE_1,83.46,210.53,0.429,120.36,46.09,0
2026-01-26 17:00:00,VALVE_2,79.40,197.31,0.348,126.65,44.22,0
2026-01-26 18:00:00,COMP_1,85.38,208.47,0.381,125.59,44.17,0
2026-01-26 19:00:00,COMP_2,92.52,229.27,0.538,113.31,48.43,0
2026-01-26 20:00:00,PUMP_1,99.56,254.91,0.684,104.91,52.62,1
2026-01-26 21:00:00,PUMP_2,92.74,235.30,0.535,109.78,50.09,0
2026-01-26 22:00:00,VALVE_1,91.85,232.29,0.571,109.40,50.29,1
2026-01-26 23:00:00,VALVE_2,89.27,222.82,0.489,117.14,45.93,0
2026-01-27 00:00:00,COMP_1,90.88,223.61,0.487,116.56,45.65,0
2026-01-27 01:00:00,COMP_2,103.09,253.60,0.676,103.38,52.61,1
2026-01-27 02:00:00,PUMP_1,99.05,246.25,0.649,103.92,50.19,1
2026-01-27 03:00:00,PUMP_2,92.03,231.29,0.483,110.76,50.30,0
2026-01-27 04:00:00,VALVE_1,95.72,239.32,0.644,108.69,51.51,1
2026-01-27 05:00:00,VALVE_2,97.47,242.77,0.592,110.69,48.28,1
2026-01-27 06:00:00,COMP_1,87.66,214.09,0.367,122.12,44.63,0
2026-01-27 07:00:00,COMP_2,99.91,252.83,0.634,107.33,51.01,1
2026-01-27 08:00:00,PUMP_1,92.54,233.11,0.529,113.43,48.67,0
2026-01-27 09:00:00,PUMP_2,94.47,239.12,0.540,110.88,48.93,0
2026-01-27 10:00:00,VALVE_1,82.79,208.87,0.389,122.92,44.08,0
2026-01-27 11:00:00,VALVE_2,98.48,245.27,0.596,110.27,50.36,1
2026-01-27 12:00:00,COMP_1,90.99,223.12,0.481,119.64,47.10,0
2026-01-27 13:00:00,COMP_2,95.18,235.71,0.498,115.41,47.21,0
2026-01-27 14:00:00,PUMP_1,93.76,236.34,0.538,113.05,47.22,0
2026-01-27 15:00:00,PUMP_2,102.11,264.69,0.725,99.36,53.01,1
2026-01-27 16:00:00,VALVE_1,79.39,201.07,0.342,123.97,44.79,0
2026-01-27 17:00:00,VALVE_2,87.25,217.00,0.416,123.57,47.18,0
2026-01-27 18:00:00,COMP_1,89.97,219.99,0.412,119.53,45.05,0
2026-01-27 19:00:00,COMP_2,87.13,211.32,0.334,124.23,45.16,0
2026-01-27 20:00:00,PUMP_1,89.08,220.84,0.358,114.09,46.43,0
2026-01-27 21:00:00,PUMP_2,94.35,237.16,0.485,111.15,49.81,0
2026-01-27 22:00:00,VALVE_1,95.44,235.44,0.620,110.34,50.84,1
2026-01-27 23:00:00,VALVE_2,85.74,213.06,0.403,121.96,46.08,0
2026-01-28 00:00:00,COMP_1,87.62,213.32,0.389,122.41,45.85,0
2026-01-28 01:00:00,COMP_2,100.19,246.69,0.607,107.32,49.97,1
2026-01-28 02:00:00,PUMP_1,93.61,235.56,0.491,112.93,48.63,0
2026-01-28 03:00:00,PUMP_2,93.61,234.61,0.493,111.41,49.17,0
2026-01-28 04:00:00,VALVE_1,76.68,194.86,0.286,126.95,43.38,0
2026-01-28 05:00:00,VALVE_2,82.62,205.00,0.354,123.50,44.60,0
2026-01-28 06:00:00,COMP_1,88.85,216.96,0.417,120.85,44.99,0
2026-01-28 07:00:00,COMP_2,102.53,261.36,0.650,103.88,54.73,1
2026-01-28 08:00:00,PUMP_1,92.67,233.02,0.513,111.08,46.57,0
2026-01-28 09:00:00,PUMP_2,95.53,242.69,0.598,106.13,51.05,0
2026-01-28 10:00:00,VALVE_1,81.62,206.20,0.366,124.16,43.57,0
2026-01-28 11:00:00,VALVE_2,81.22,201.50,0.346,125.65,43.89,0
2026-01-28 12:00:00,COMP_1,85.26,207.20,0.325,124.53,43.82,0
2026-01-28 13:00:00,COMP_2,90.08,220.89,0.428,117.85,48.21,0
2026-01-28 14:00:00,PUMP_1,92.26,232.50,0.500,113.03,48.44,0
2026-01-28 15:00:00,PUMP_2,100.84,259.71,0.764,96.96,56.03,1
2026-01-28 16:00:00,VALVE_1,78.24,198.51,0.317,125.15,44.44,0
2026-01-28 17:00:00,VALVE_2,86.76,216.16,0.430,121.44,46.46,0
2026-01-28 18:00:00,COMP_1,96.31,235.03,0.576,112.58,48.75,1
2026-01-28 19:00:00,COMP_2,91.88,226.84,0.503,114.52,48.69,0
2026-01-28 20:00:00,PUMP_1,92.33,233.65,0.537,110.00,49.25,0
2026-01-28 21:00:00,PUMP_2,97.95,253.35,0.702,102.80,54.50,1
2026-01-28 22:00:00,VALVE_1,96.30,237.64,0.658,106.42,49.39,1
2026-01-28 23:00:00,VALVE_2,83.70,208.39,0.405,123.37,44.50,0
2026-01-29 00:00:00,COMP_1,83.63,203.43,0.313,125.67,42.85,0
2026-01-29 01:00:00,COMP_2,89.28,219.55,0.463,116.38,45.84,0
2026-01-29 02:00:00,PUMP_1,89.84,226.41,0.465,113.18,48.49,0
2026-01-29 03:00:00,PUMP_2,99.92,256.41,0.710,102.92,53.43,1
2026-01-29 04:00:00,VALVE_1,86.05,216.45,0.495,119.78,46.76,0
2026-01-29 05:00:00,VALVE_2,98.65,241.60,0.611,107.27,53.20,1
2026-01-29 06:00:00,COMP_1,82.17,199.59,0.330,124.34,43.69,0
2026-01-29 07:00:00,COMP_2,89.19,219.59,0.435,118.00,46.34,0
2026-01-29 08:00:00,PUMP_1,85.94,214.29,0.400,113.40,46.48,0
2026-01-29 09:00:00,PUMP_2,96.02,250.71,0.640,103.98,53.34,1
2026-01-29 10:00:00,VALVE_1,84.26,212.39,0.431,120.83,46.74,0
2026-01-29 11:00:00,VALVE_2,88.66,221.53,0.472,117.70,48.51,0
2026-01-29 12:00:00,COMP_1,86.13,210.85,0.398,124.41,43.88,0
2026-01-29 13:00:00,COMP_2,87.27,213.93,0.411,118.08,45.90,0
2026-01-29 14:00:00,PUMP_1,86.52,216.23,0.435,115.22,47.45,0
2026-01-29 15:00:00,PUMP_2,92.38,235.26,0.579,106.18,50.34,0
2026-01-29 16:00:00,VALVE_1,84.74,213.47,0.476,116.49,46.11,0
2026-01-29 17:00:00,VALVE_2,98.02,243.84,0.611,109.02,49.60,1
2026-01-29 18:00:00,COMP_1,88.85,218.40,0.473,118.86,46.84,0
2026-01-29 19:00:00,COMP_2,93.39,232.10,0.561,111.85,49.95,0
2026-01-29 20:00:00,PUMP_1,98.93,250.88,0.720,100.41,51.36,1
