timestamp,machine_id,temperature,pressure,vibration,flow_rate,humidity,failure
2026-01-15 22:00:00,VALVE_1,81.32,195.01,0.277,125.47,44.66,0
2026-01-15 23:00:00,VALVE_2,83.44,208.41,0.527,124.21,48.37,1
2026-01-16 00:00:00,COMP_1,88.45,207.70,0.308,123.04,43.01,1
2026-01-16 01:00:00,COMP_2,91.34,218.80,0.418,121.57,45.98,0
2026-01-16 02:00:00,PUMP_1,90.36,224.97,0.468,115.72,45.53,0
2026-01-16 03:00:00,PUMP_2,90.15,229.33,0.522,108.66,46.97,0
2026-01-16 04:00:00,VALVE_1,79.01,198.17,0.261,129.93,44.47,0
2026-01-16 05:00:00,VALVE_2,83.47,189.48,0.291,128.79,45.89,0
2026-01-16 06:00:00,COMP_1,92.91,219.34,0.405,125.65,43.81,1
2026-01-16 07:00:00,COMP_2,92.52,235.48,0.509,117.92,48.33,0
2026-01-16 08:00:00,PUMP_1,90.62,231.31,0.462,120.21,45.09,0
2026-01-16 09:00:00,PUMP_2,90.02,234.51,0.530,106.63,46.36,0
2026-01-16 10:00:00,VALVE_1,83.46,204.53,0.275,128.32,43.14,0
2026-01-16 11:00:00,VALVE_2,81.21,211.69,0.337,123.89,47.20,1
2026-01-16 12:00:00,COMP_1,87.64,221.74,0.410,121.08,49.92,1
2026-01-16 13:00:00,COMP_2,88.00,223.41,0.370,118.99,50.73,1
2026-01-16 14:00:00,PUMP_1,91.73,225.86,0.536,110.75,46.65,0
2026-01-16 15:00:00,PUMP_2,98.15,233.89,0.597,105.80,50.40,1
2026-01-16 16:00:00,VALVE_1,88.44,227.68,0.621,115.89,46.58,0
2026-01-16 17:00:00,VALVE_2,85.02,200.73,0.389,121.46,47.73,0
2026-01-16 18:00:00,COMP_1,84.01,210.01,0.433,127.29,43.04,0
2026-01-16 19:00:00,COMP_2,78.70,199.77,0.417,117.25,44.70,0
2026-01-16 20:00:00,PUMP_1,82.90,235.10,0.442,110.78,44.40,0
2026-01-16 21:00:00,PUMP_2,92.91,220.44,0.417,114.50,47.01,0
2026-01-16 22:00:00,VALVE_1,81.73,219.06,0.492,114.76,42.35,0
2026-01-16 23:00:00,VALVE_2,85.45,212.71,0.490,121.60,47.11,0
2026-01-17 00:00:00,COMP_1,92.92,227.15,0.410,119.75,43.14,0
2026-01-17 01:00:00,COMP_2,83.35,198.35,0.444,122.62,46.44,0
2026-01-17 02:00:00,PUMP_1,92.35,222.97,0.505,115.72,42.13,0
2026-01-17 03:00:00,PUMP_2,93.65,232.08,0.577,109.88,49.90,0
2026-01-17 04:00:00,VALVE_1,73.60,198.78,0.328,127.77,40.79,0
2026-01-17 05:00:00,VALVE_2,81.24,190.91,0.370,122.57,44.73,0
2026-01-17 06:00:00,COMP_1,84.30,210.55,0.413,123.75,44.25,0
2026-01-17 07:00:00,COMP_2,95.10,245.80,0.593,102.36,46.81,1
2026-01-17 08:00:00,PUMP_1,91.99,233.40,0.514,111.11,45.94,0
2026-01-17 09:00:00,PUMP_2,85.45,241.01,0.502,111.25,49.91,1
2026-01-17 10:00:00,VALVE_1,77.20,195.43,0.295,125.31,47.56,0
2026-01-17 11:00:00,VALVE_2,90.61,230.92,0.463,122.99,46.50,1
2026-01-17 12:00:00,COMP_1,94.68,240.04,0.532,118.54,53.52,1
2026-01-17 13:00:00,COMP_2,93.67,231.45,0.441,115.94,44.95,1
2026-01-17 14:00:00,PUMP_1,97.49,260.69,0.621,106.22,46.34,1
2026-01-17 15:00:00,PUMP_2,87.67,224.38,0.503,117.64,46.84,0
2026-01-17 16:00:00,VALVE_1,86.83,218.11,0.484,126.60,47.74,1
2026-01-17 17:00:00,VALVE_2,84.44,213.52,0.361,123.34,44.58,1
2026-01-17 18:00:00,COMP_1,93.73,213.37,0.400,118.15,40.64,1
2026-01-17 19:00:00,COMP_2,81.04,206.55,0.380,125.25,45.89,0
2026-01-17 20:00:00,PUMP_1,91.16,231.28,0.454,115.05,45.18,0
2026-01-17 21:00:00,PUMP_2,93.04,216.49,0.452,117.05,44.48,0
2026-01-17 22:00:00,VALVE_1,77.94,186.97,0.414,124.96,46.11,0
2026-01-17 23:00:00,VALVE_2,86.92,214.86,0.480,127.91,46.26,0
2026-01-18 00:00:00,COMP_1,88.07,214.68,0.457,127.22,46.47,1
2026-01-18 01:00:00,COMP_2,93.51,228.98,0.486,118.84,45.59,0
2026-01-18 02:00:00,PUMP_1,89.09,237.16,0.431,111.36,49.56,0
2026-01-18 03:00:00,PUMP_2,88.96,235.19,0.368,118.86,40.95,1
2026-01-18 04:00:00,VALVE_1,92.95,230.15,0.426,121.04,48.45,1
2026-01-18 05:00:00,VALVE_2,89.58,222.14,0.512,122.69,48.49,0
2026-01-18 06:00:00,COMP_1,91.38,215.88,0.391,117.33,47.06,0
2026-01-18 07:00:00,COMP_2,92.43,238.47,0.506,122.06,49.93,1
2026-01-18 08:00:00,PUMP_1,89.20,212.26,0.321,113.24,42.52,0
2026-01-18 09:00:00,PUMP_2,97.73,220.98,0.496,115.43,48.95,1
2026-01-18 10:00:00,VALVE_1,73.77,205.74,0.348,131.40,48.04,0
2026-01-18 11:00:00,VALVE_2,92.62,229.62,0.564,115.48,43.72,1
2026-01-18 12:00:00,COMP_1,91.74,217.49,0.465,128.51,48.16,1
2026-01-18 13:00:00,COMP_2,96.71,243.39,0.513,112.34,45.85,0
2026-01-18 14:00:00,PUMP_1,92.82,226.48,0.301,115.88,51.54,1
2026-01-18 15:00:00,PUMP_2,90.67,217.72,0.423,119.33,50.25,0
2026-01-18 16:00:00,VALVE_1,90.01,215.19,0.498,113.55,40.27,0
2026-01-18 17:00:00,VALVE_2,81.79,207.51,0.319,129.61,41.06,0
2026-01-18 18:00:00,COMP_1,89.87,232.53,0.395,118.36,46.34,1
2026-01-18 19:00:00,COMP_2,97.54,243.90,0.544,121.01,48.16,0
2026-01-18 20:00:00,PUMP_1,89.31,233.59,0.374,119.02,43.92,0
2026-01-18 21:00:00,PUMP_2,93.10,246.95,0.558,108.31,55.65,1
2026-01-18 22:00:00,VALVE_1,81.82,197.38,0.325,129.06,41.20,0
2026-01-18 23:00:00,VALVE_2,81.92,210.01,0.430,112.07,45.18,0
2026-01-19 00:00:00,COMP_1,90.92,209.31,0.427,120.53,44.76,0
2026-01-19 01:00:00,COMP_2,92.86,229.68,0.463,118.23,50.41,0
2026-01-19 02:00:00,PUMP_1,86.72,219.40,0.337,116.74,47.53,0
2026-01-19 03:00:00,PUMP_2,93.70,233.12,0.488,115.40,47.46,0
2026-01-19 04:00:00,VALVE_1,84.96,215.05,0.449,117.31,43.81,1
2026-01-19 05:00:00,VALVE_2,88.66,218.05,0.585,113.73,45.06,1
2026-01-19 06:00:00,COMP_1,91.81,235.32,0.487,124.45,49.10,0
2026-01-19 07:00:00,COMP_2,94.51,222.15,0.484,117.21,45.36,0
2026-01-19 08:00:00,PUMP_1,92.52,221.55,0.353,114.01,44.14,1
2026-01-19 09:00:00,PUMP_2,88.77,224.30,0.499,116.41,44.48,0
2026-01-19 10:00:00,VALVE_1,76.68,187.95,0.265,128.06,39.22,0
2026-01-19 11:00:00,VALVE_2,83.46,205.98,0.417,122.52,45.78,1
2026-01-19 12:00:00,COMP_1,87.84,207.94,0.354,120.21,44.99,0
2026-01-19 13:00:00,COMP_2,100.77,254.34,0.686,105.25,50.04,0
2026-01-19 14:00:00,PUMP_1,86.35,225.93,0.396,105.70,44.98,0
2026-01-19 15:00:00,PUMP_2,88.64,238.51,0.506,109.41,50.46,1
2026-01-19 16:00:00,VALVE_1,74.38,211.33,0.285,128.90,44.17,1
2026-01-19 17:00:00,VALVE_2,80.74,194.10,0.350,127.11,43.91,0
2026-01-19 18:00:00,COMP_1,93.78,219.94,0.467,113.12,45.40,1
2026-01-19 19:00:00,COMP_2,88.90,223.46,0.442,113.85,47.59,0
2026-01-19 20:00:00,PUMP_1,91.85,228.26,0.586,113.53,51.50,1
2026-01-19 21:00:00,PUMP_2,86.02,227.55,0.391,116.55,49.28,1
2026-01-19 22:00:00,VALVE_1,80.87,207.21,0.328,110.02,41.68,0
2026-01-19 23:00:00,VALVE_2,83.22,194.46,0.376,128.37,42.72,0
2026-01-20 00:00:00,COMP_1,86.46,220.27,0.472,113.39,46.69,1
2026-01-20 01:00:00,COMP_2,97.96,238.83,0.612,110.57,49.78,1
2026-01-20 02:00:00,PUMP_1,93.95,216.15,0.488,112.50,47.43,0
2026-01-20 03:00:00,PUMP_2,91.29,209.95,0.444,118.16,49.53,0
2026-01-20 04:00:00,VALVE_1,81.95,202.84,0.539,114.49,46.30,1
2026-01-20 05:00:00,VALVE_2,82.24,208.74,0.419,124.29,44.53,0
2026-01-20 06:00:00,COMP_1,82.98,207.36,0.445,123.21,41.94,0
2026-01-20 07:00:00,COMP_2,92.05,225.98,0.469,114.68,47.38,0
2026-01-20 08:00:00,PUMP_1,88.92,227.21,0.402,114.07,46.52,0
2026-01-20 09:00:00,PUMP_2,78.55,221.03,0.400,113.66,48.13,0
2026-01-20 10:00:00,VALVE_1,88.80,213.17,0.541,115.87,48.72,1
2026-01-20 11:00:00,VALVE_2,82.54,214.46,0.307,125.40,45.02,0
2026-01-20 12:00:00,COMP_1,93.80,225.33,0.520,114.24,47.61,0
2026-01-20 13:00:00,COMP_2,86.65,210.77,0.424,119.86,44.97,0
2026-01-20 14:00:00,PUMP_1,91.46,222.47,0.373,113.14,46.19,1
2026-01-20 15:00:00,PUMP_2,95.14,262.73,0.629,106.34,51.00,1
2026-01-20 16:00:00,VALVE_1,83.18,207.11,0.388,119.47,46.56,0
2026-01-20 17:00:00,VALVE_2,79.20,204.69,0.311,119.71,40.54,0
2026-01-20 18:00:00,COMP_1,83.21,201.73,0.373,123.62,40.36,0
2026-01-20 19:00:00,COMP_2,84.90,203.44,0.368,127.17,43.55,0
2026-01-20 20:00:00,PUMP_1,100.29,242.18,0.571,115.52,53.53,1
2026-01-20 21:00:00,PUMP_2,93.70,228.90,0.523,111.85,44.43,0
2026-01-20 22:00:00,VALVE_1,87.94,224.61,0.581,108.43,45.15,1
2026-01-20 23:00:00,VALVE_2,83.97,212.50,0.419,124.64,46.48,0
2026-01-21 00:00:00,COMP_1,90.78,209.27,0.384,121.57,44.63,0
2026-01-21 01:00:00,COMP_2,93.53,258.34,0.574,116.53,51.56,1
2026-01-21 02:00:00,PUMP_1,89.57,226.33,0.415,122.61,44.99,0
2026-01-21 03:00:00,PUMP_2,88.25,207.81,0.355,111.00,47.76,0
2026-01-21 04:00:00,VALVE_1,77.83,200.25,0.329,118.22,38.00,0
2026-01-21 05:00:00,VALVE_2,90.23,225.80,0.515,115.75,50.46,1
2026-01-21 06:00:00,COMP_1,87.99,209.38,0.492,120.29,51.38,0
2026-01-21 07:00:00,COMP_2,85.17,193.05,0.347,126.77,44.78,0
2026-01-21 08:00:00,PUMP_1,90.68,227.83,0.434,112.95,44.85,0
2026-01-21 09:00:00,PUMP_2,98.69,230.11,0.505,108.52,53.66,1
2026-01-21 10:00:00,VALVE_1,77.75,200.73,0.262,122.77,42.26,0
2026-01-21 11:00:00,VALVE_2,94.51,231.15,0.576,113.99,49.95,1
2026-01-21 12:00:00,COMP_1,94.23,222.70,0.488,117.46,44.48,0
2026-01-21 13:00:00,COMP_2,91.20,214.87,0.424,122.03,44.74,1
2026-01-21 14:00:00,PUMP_1,93.70,223.29,0.441,116.91,46.47,0
2026-01-21 15:00:00,PUMP_2,98.57,238.76,0.567,100.46,49.66,1
2026-01-21 16:00:00,VALVE_1,77.96,202.98,0.275,123.80,41.30,0
2026-01-21 17:00:00,VALVE_2,95.17,239.08,0.637,120.73,50.60,1
2026-01-21 18:00:00,COMP_1,97.10,221.42,0.531,111.67,47.02,1
2026-01-21 19:00:00,COMP_2,93.09,229.44,0.472,114.07,45.04,0
2026-01-21 20:00:00,PUMP_1,92.85,225.22,0.473,113.45,50.48,0
2026-01-21 21:00:00,PUMP_2,87.83,226.86,0.484,111.95,52.96,0
2026-01-21 22:00:00,VALVE_1,88.65,226.36,0.540,123.30,49.62,1
2026-01-21 23:00:00,VALVE_2,89.85,221.64,0.486,125.98,47.96,1
2026-01-22 00:00:00,COMP_1,85.01,210.07,0.341,120.41,40.34,0
2026-01-22 01:00:00,COMP_2,91.46,233.41,0.530,116.19,48.67,1
2026-01-22 02:00:00,PUMP_1,89.37,222.89,0.412,111.01,49.55,0
2026-01-22 03:00:00,PUMP_2,90.04,222.27,0.438,107.24,45.49,1
2026-01-22 04:00:00,VALVE_1,92.55,241.01,0.602,110.08,51.11,1
2026-01-22 05:00:00,VALVE_2,82.06,209.72,0.373,120.30,43.49,0
2026-01-22 06:00:00,COMP_1,80.72,215.45,0.313,121.91,48.76,0
2026-01-22 07:00:00,COMP_2,85.44,219.64,0.341,120.26,44.23,1
2026-01-22 08:00:00,PUMP_1,87.52,223.03,0.408,114.39,42.43,0
2026-01-22 09:00:00,PUMP_2,89.89,241.66,0.533,111.51,49.17,0
2026-01-22 10:00:00,VALVE_1,96.04,242.53,0.645,112.38,54.27,1
2026-01-22 11:00:00,VALVE_2,82.30,216.50,0.297,127.36,47.24,0
2026-01-22 12:00:00,COMP_1,87.95,213.74,0.385,118.68,48.71,1
2026-01-22 13:00:00,COMP_2,88.41,216.55,0.511,113.00,47.09,0
2026-01-22 14:00:00,PUMP_1,90.89,231.81,0.494,115.30,47.11,0
2026-01-22 15:00:00,PUMP_2,89.57,220.01,0.450,118.07,54.32,0
2026-01-22 16:00:00,VALVE_1,70.90,190.55,0.246,131.31,48.77,0
2026-01-22 17:00:00,VALVE_2,79.22,202.87,0.280,130.15,45.34,0
2026-01-22 18:00:00,COMP_1,82.83,208.56,0.396,123.98,42.64,0
2026-01-22 19:00:00,COMP_2,84.98,207.59,0.335,128.05,48.19,0
2026-01-22 20:00:00,PUMP_1,91.73,231.35,0.488,110.24,44.92,0
2026-01-22 21:00:00,PUMP_2,85.23,218.54,0.414,118.57,50.03,1
2026-01-22 22:00:00,VALVE_1,91.90,222.76,0.569,119.94,49.46,1
2026-01-22 23:00:00,VALVE_2,82.60,212.64,0.376,122.83,46.61,0
2026-01-23 00:00:00,COMP_1,97.70,244.88,0.603,117.51,47.62,1
2026-01-23 01:00:00,COMP_2,90.97,222.55,0.433,126.59,48.42,0
2026-01-23 02:00:00,PUMP_1,91.04,220.62,0.506,116.99,50.71,0
2026-01-23 03:00:00,PUMP_2,85.31,226.42,0.486,110.52,49.31,0
2026-01-23 04:00:00,VALVE_1,80.94,201.20,0.431,126.16,44.84,0
2026-01-23 05:00:00,VALVE_2,86.91,218.61,0.531,124.70,49.45,0
2026-01-23 06:00:00,COMP_1,84.21,207.15,0.301,113.57,42.81,0
2026-01-23 07:00:00,COMP_2,101.83,243.90,0.588,106.80,47.13,0
2026-01-23 08:00:00,PUMP_1,89.34,227.62,0.499,110.52,46.64,0
2026-01-23 09:00:00,PUMP_2,92.94,227.84,0.598,104.85,52.47,0
2026-01-23 10:00:00,VALVE_1,84.44,214.73,0.427,118.75,47.26,0
2026-01-23 11:00:00,VALVE_2,83.01,186.41,0.337,132.87,43.52,0
2026-01-23 12:00:00,COMP_1,85.27,202.27,0.357,121.12,44.63,0
2026-01-23 13:00:00,COMP_2,85.84,212.96,0.444,122.15,45.75,1
2026-01-23 14:00:00,PUMP_1,90.11,231.66,0.496,113.42,46.29,0
2026-01-23 15:00:00,PUMP_2,94.86,248.08,0.578,104.57,54.34,1
2026-01-23 16:00:00,VALVE_1,95.28,226.72,0.630,107.77,52.61,0
2026-01-23 17:00:00,VALVE_2,90.08,216.70,0.467,121.43,47.28,1
2026-01-23 18:00:00,COMP_1,88.49,236.19,0.491,127.23,44.14,0
2026-01-23 19:00:00,COMP_2,86.95,214.46,0.420,125.47,46.96,0
2026-01-23 20:00:00,PUMP_1,86.55,219.59,0.408,109.51,44.91,0
2026-01-23 21:00:00,PUMP_2,92.39,234.26,0.537,108.84,48.33,0
2026-01-23 22:00:00,VALVE_1,83.62,218.60,0.390,120.68,48.16,1
2026-01-23 23:00:00,VALVE_2,89.73,227.62,0.478,117.06,48.54,1
2026-01-24 00:00:00,COMP_1,87.17,209.64,0.379,121.49,47.01,0
2026-01-24 01:00:00,COMP_2,95.14,238.22,0.684,104.01,53.41,1
2026-01-24 02:00:00,PUMP_1,88.80,235.25,0.503,118.34,46.90,0
2026-01-24 03:00:00,PUMP_2,96.39,221.30,0.401,118.32,47.87,0
2026-01-24 04:00:00,VALVE_1,84.27,214.09,0.413,127.75,52.39,0
2026-01-24 05:00:00,VALVE_2,90.51,237.69,0.548,116.45,46.03,1
2026-01-24 06:00:00,COMP_1,90.02,219.68,0.502,126.74,44.62,0
2026-01-24 07:00:00,COMP_2,90.32,226.52,0.371,118.73,44.37,0
2026-01-24 08:00:00,PUMP_1,94.30,219.52,0.457,108.50,44.91,0
2026-01-24 09:00:00,PUMP_2,94.45,239.15,0.525,109.22,49.14,0
2026-01-24 10:00:00,VALVE_1,89.10,243.95,0.473,118.10,45.84,1
2026-01-24 11:00:00,VALVE_2,90.93,218.14,0.395,124.63,42.84,0
2026-01-24 12:00:00,COMP_1,86.55,212.59,0.420,121.59,45.16,1
2026-01-24 13:00:00,COMP_2,90.28,227.30,0.477,115.12,47.11,1
2026-01-24 14:00:00,PUMP_1,92.14,226.79,0.437,111.52,47.04,0
2026-01-24 15:00:00,PUMP_2,92.05,207.87,0.398,112.47,44.80,0
2026-01-24 16:00:00,VALVE_1,82.43,207.10,0.430,117.98,40.53,1
2026-01-24 17:00:00,VALVE_2,76.97,198.87,0.253,127.70,43.89,0
2026-01-24 18:00:00,COMP_1,87.63,211.85,0.279,125.43,42.53,0
2026-01-24 19:00:00,COMP_2,86.95,227.13,0.332,123.17,46.77,0
2026-01-24 20:00:00,PUMP_1,96.51,240.20,0.454,120.79,48.20,1
2026-01-24 21:00:00,PUMP_2,97.95,242.75,0.523,115.35,47.15,0
2026-01-24 22:00:00,VALVE_1,85.64,221.22,0.406,119.24,40.68,1
2026-01-24 23:00:00,VALVE_2,91.83,233.60,0.429,115.15,43.62,1
2026-01-25 00:00:00,COMP_1,80.44,206.77,0.316,124.63,45.15,0
2026-01-25 01:00:00,COMP_2,93.57,230.24,0.426,123.99,43.03,0
2026-01-25 02:00:00,PUMP_1,85.99,231.85,0.406,111.40,41.40,0
2026-01-25 03:00:00,PUMP_2,82.96,225.18,0.436,114.60,45.28,0
2026-01-25 04:00:00,VALVE_1,84.56,199.94,0.247,125.22,44.25,0
2026-01-25 05:00:00,VALVE_2,89.87,216.36,0.406,126.27,45.86,1
2026-01-25 06:00:00,COMP_1,84.89,206.36,0.376,129.76,45.05,0
2026-01-25 07:00:00,COMP_2,93.60,233.43,0.443,121.90,51.27,0
2026-01-25 08:00:00,PUMP_1,82.59,208.43,0.334,118.25,43.07,0
2026-01-25 09:00:00,PUMP_2,89.42,233.51,0.455,119.55,49.22,0
2026-01-25 10:00:00,VALVE_1,90.08,233.78,0.521,118.07,45.20,0
2026-01-25 11:00:00,VALVE_2,89.31,218.60,0.541,119.48,45.64,1
2026-01-25 12:00:00,COMP_1,96.09,240.78,0.573,117.98,42.27,1
2026-01-25 13:00:00,COMP_2,91.01,231.77,0.411,114.75,46.55,0
2026-01-25 14:00:00,PUMP_1,92.57,246.73,0.625,103.21,50.17,0
2026-01-25 15:00:00,PUMP_2,91.98,233.48,0.518,109.91,46.12,0
2026-01-25 16:00:00,VALVE_1,80.63,189.52,0.305,128.84,44.32,0
2026-01-25 17:00:00,VALVE_2,86.90,207.43,0.353,123.87,43.76,1
2026-01-25 18:00:00,COMP_1,90.71,226.14,0.460,118.27,48.11,1
2026-01-25 19:00:00,COMP_2,92.62,223.45,0.479,123.01,43.25,0
2026-01-25 20:00:00,PUMP_1,94.19,222.31,0.398,102.21,46.10,1
2026-01-25 21:00:00,PUMP_2,93.11,222.75,0.410,113.59,47.81,0
2026-01-25 22:00:00,VALVE_1,77.70,210.10,0.364,121.22,41.31,0
2026-01-25 23:00:00,VALVE_2,74.96,193.45,0.269,129.01,43.49,0
2026-01-26 00:00:00,COMP_1,81.99,207.17,0.460,123.56,42.49,0
2026-01-26 01:00:00,COMP_2,91.49,217.10,0.398,124.96,43.31,0
2026-01-26 02:00:00,PUMP_1,88.23,221.88,0.448,118.27,46.13,0
2026-01-26 03:00:00,PUMP_2,90.02,219.39,0.476,112.04,51.56,0
2026-01-26 04:00:00,VALVE_1,72.15,195.21,0.281,138.82,38.00,0
2026-01-26 05:00:00,VALVE_2,78.97,202.04,0.347,123.30,43.91,0
2026-01-26 06:00:00,COMP_1,96.24,203.26,0.527,117.60,47.53,1
2026-01-26 07:00:00,COMP_2,86.67,220.81,0.406,119.23,45.12,0
2026-01-26 08:00:00,PUMP_1,92.13,237.22,0.562,106.79,51.90,0
2026-01-26 09:00:00,PUMP_2,91.32,233.83,0.573,107.34,53.60,1
2026-01-26 10:00:00,VALVE_1,77.93,195.95,0.289,114.09,46.46,0
2026-01-26 11:00:00,VALVE_2,84.74,199.68,0.385,123.97,42.55,0
2026-01-26 12:00:00,COMP_1,89.32,197.96,0.352,123.06,48.01,0
2026-01-26 13:00:00,COMP_2,92.45,236.80,0.634,113.43,49.41,0
2026-01-26 14:00:00,PUMP_1,95.14,242.72,0.658,108.23,49.90,0
2026-01-26 15:00:00,PUMP_2,86.29,215.25,0.463,113.42,46.01,0
2026-01-26 16:00:00,VALVE_1,72.72,170.00,0.285,133.29,39.27,0
2026-01-26 17:00:00,VALVE_2,86.97,218.45,0.451,119.94,53.95,0
2026-01-26 18:00:00,COMP_1,89.48,203.18,0.433,120.15,47.22,1
2026-01-26 19:00:00,COMP_2,94.03,237.00,0.535,118.75,48.79,0
2026-01-26 20:00:00,PUMP_1,83.58,221.46,0.466,119.71,51.67,0
2026-01-26 21:00:00,PUMP_2,94.12,247.19,0.561,105.51,50.39,0
2026-01-26 22:00:00,VALVE_1,86.01,208.98,0.482,118.83,42.28,0
2026-01-26 23:00:00,VALVE_2,85.32,214.71,0.467,125.77,41.16,0
2026-01-27 00:00:00,COMP_1,95.82,221.68,0.456,106.85,50.09,1
2026-01-27 01:00:00,COMP_2,84.88,204.81,0.390,114.93,45.28,0
2026-01-27 02:00:00,PUMP_1,86.52,209.89,0.388,115.49,46.22,0
2026-01-27 03:00:00,PUMP_2,90.73,232.28,0.487,112.44,51.56,0
2026-01-27 04:00:00,VALVE_1,82.38,225.70,0.526,122.87,48.97,0
2026-01-27 05:00:00,VALVE_2,89.02,218.79,0.389,120.81,43.85,0
2026-01-27 06:00:00,COMP_1,86.78,217.49,0.458,127.16,47.78,1
2026-01-27 07:00:00,COMP_2,97.73,252.19,0.488,110.95,48.68,1
2026-01-27 08:00:00,PUMP_1,87.67,214.11,0.346,114.20,45.71,0
2026-01-27 09:00:00,PUMP_2,93.74,229.16,0.417,104.02,47.65,0
2026-01-27 10:00:00,VALVE_1,84.51,223.86,0.442,111.44,48.14,1
2026-01-27 11:00:00,VALVE_2,83.94,191.96,0.238,129.00,45.20,0
2026-01-27 12:00:00,COMP_1,77.97,208.42,0.325,129.08,43.19,0
2026-01-27 13:00:00,COMP_2,93.18,223.39,0.459,124.97,49.37,0
2026-01-27 14:00:00,PUMP_1,84.76,221.12,0.386,115.61,42.65,0
2026-01-27 15:00:00,PUMP_2,87.05,226.84,0.314,117.01,48.85,0
2026-01-27 16:00:00,VALVE_1,87.36,207.60,0.373,117.76,40.93,0
2026-01-27 17:00:00,VALVE_2,89.42,223.91,0.328,123.65,49.52,1
2026-01-27 18:00:00,COMP_1,89.87,219.72,0.358,124.69,48.24,0
2026-01-27 19:00:00,COMP_2,93.48,240.01,0.394,120.57,50.94,1
2026-01-27 20:00:00,PUMP_1,94.73,247.76,0.487,110.70,45.74,1
2026-01-27 21:00:00,PUMP_2,92.02,224.43,0.381,115.44,49.54,0
2026-01-27 22:00:00,VALVE_1,84.46,212.98,0.433,121.34,46.62,0
2026-01-27 23:00:00,VALVE_2,84.08,196.50,0.384,130.70,42.19,0
2026-01-28 00:00:00,COMP_1,92.77,209.53,0.470,113.81,43.55,1
2026-01-28 01:00:00,COMP_2,88.75,219.27,0.368,125.25,44.71,0
2026-01-28 02:00:00,PUMP_1,94.97,237.17,0.428,116.92,47.41,1
2026-01-28 03:00:00,PUMP_2,96.37,254.80,0.558,113.54,51.02,0
2026-01-28 04:00:00,VALVE_1,97.39,228.75,0.583,117.27,46.66,1
2026-01-28 05:00:00,VALVE_2,84.57,226.67,0.418,123.64,45.58,0
2026-01-28 06:00:00,COMP_1,84.94,207.31,0.299,130.61,42.62,0
2026-01-28 07:00:00,COMP_2,96.01,231.92,0.553,119.73,49.31,0
2026-01-28 08:00:00,PUMP_1,93.05,234.15,0.402,115.48,43.78,0
2026-01-28 09:00:00,PUMP_2,100.93,252.39,0.443,108.26,46.97,1
2026-01-28 10:00:00,VALVE_1,82.01,207.58,0.478,125.30,43.53,1
2026-01-28 11:00:00,VALVE_2,98.36,240.16,0.585,113.24,46.61,1
2026-01-28 12:00:00,COMP_1,89.05,215.11,0.405,120.76,39.61,0
2026-01-28 13:00:00,COMP_2,88.04,222.61,0.417,110.49,46.85,0
2026-01-28 14:00:00,PUMP_1,91.39,237.92,0.495,105.01,49.40,0
2026-01-28 15:00:00,PUMP_2,93.39,226.52,0.426,123.36,43.61,0
2026-01-28 16:00:00,VALVE_1,79.44,224.25,0.444,118.01,40.65,0
2026-01-28 17:00:00,VALVE_2,86.17,218.39,0.469,125.76,47.36,1
2026-01-28 18:00:00,COMP_1,83.02,183.28,0.240,129.15,47.27,0
2026-01-28 19:00:00,COMP_2,94.11,236.54,0.503,117.65,47.43,0
2026-01-28 20:00:00,PUMP_1,89.21,216.00,0.402,120.67,45.89,0
2026-01-28 21:00:00,PUMP_2,95.12,231.27,0.420,123.18,49.39,0
2026-01-28 22:00:00,VALVE_1,78.41,200.38,0.359,128.43,44.07,0
2026-01-28 23:00:00,VALVE_2,88.44,223.86,0.509,116.86,50.48,1
2026-01-29 00:00:00,COMP_1,81.88,195.04,0.304,127.59,42.10,0
2026-01-29 01:00:00,COMP_2,88.59,226.11,0.513,117.42,48.89,0
2026-01-29 02:00:00,PUMP_1,88.11,223.21,0.610,115.76,44.79,1
2026-01-29 03:00:00,PUMP_2,87.96,223.51,0.427,116.37,46.93,0
2026-01-29 04:00:00,VALVE_1,76.78,192.62,0.307,133.45,40.98,0
2026-01-29 05:00:00,VALVE_2,86.46,204.11,0.414,123.99,44.05,0
2026-01-29 06:00:00,COMP_1,94.53,241.13,0.621,117.60,47.00,0
2026-01-29 07:00:00,COMP_2,81.16,200.46,0.271,128.58,43.83,0
2026-01-29 08:00:00,PUMP_1,87.81,228.74,0.454,118.30,47.95,1
2026-01-29 09:00:00,PUMP_2,90.60,231.16,0.394,105.53,50.45,1
2026-01-29 10:00:00,VALVE_1,87.80,214.56,0.529,125.82,46.24,1
2026-01-29 11:00:00,VALVE_2,93.86,227.63,0.614,104.37,44.53,1
2026-01-29 12:00:00,COMP_1,90.49,206.49,0.483,120.53,46.46,1
2026-01-29 13:00:00,COMP_2,88.50,206.45,0.327,118.84,45.91,0
2026-01-29 14:00:00,PUMP_1,86.21,222.24,0.329,113.46,49.40,1
2026-01-29 15:00:00,PUMP_2,94.16,219.09,0.392,113.65,50.04,0
2026-01-29 16:00:00,VALVE_1,84.18,205.13,0.574,126.97,47.28,0
2026-01-29 17:00:00,VALVE_2,80.21,212.20,0.460,125.73,41.67,0
2026-01-29 18:00:00,COMP_1,87.86,203.68,0.347,125.23,46.48,0
2026-01-29 19:00:00,COMP_2,89.17,206.86,0.393,118.65,49.12,0
2026-01-29 20:00:00,PUMP_1,90.71,238.15,0.681,107.41,48.94,1
